province,province_code,city,city_code,area,area_code
New South Wales,AU-NSW,Parramatta,AU-NSW-14,Parramatta,AU-NSW-14-4
New South Wales,AU-NSW,Parramatta,AU-NSW-14,Strathfield,AU-NSW-14-5
New South Wales,AU-NSW,Parramatta,AU-NSW-14,The Hills Shire,AU-NSW-14-6
New South Wales,AU-NSW,Pymble,AU-NSW-15,Gosford,AU-NSW-15-0
New South Wales,AU-NSW,Pymble,AU-NSW-15,Hornsby,AU-NSW-15-1
New South Wales,AU-NSW,Pymble,AU-NSW-15,Ku-ring-gai,AU-NSW-15-2
New South Wales,AU-NSW,Pymble,AU-NSW-15,Parramatta,AU-NSW-15-3
New South Wales,AU-NSW,Pymble,AU-NSW-15,Ryde,AU-NSW-15-4
New South Wales,AU-NSW,Pymble,AU-NSW-15,The Hills Shire,AU-NSW-15-5
New South Wales,AU-NSW,Seven Hills,AU-NSW-16,Blacktown,AU-NSW-16-0
New South Wales,AU-NSW,Seven Hills,AU-NSW-16,Gosford,AU-NSW-16-1
New South Wales,AU-NSW,Seven Hills,AU-NSW-16,Hawkesbury,AU-NSW-16-2
New South Wales,AU-NSW,Seven Hills,AU-NSW-16,Holroyd,AU-NSW-16-3
New South Wales,AU-NSW,Seven Hills,AU-NSW-16,Hornsby,AU-NSW-16-4
New South Wales,AU-NSW,Seven Hills,AU-NSW-16,Parramatta,AU-NSW-16-5
New South Wales,AU-NSW,Seven Hills,AU-NSW-16,The Hills Shire,AU-NSW-16-6
New South Wales,AU-NSW,St Leonards,AU-NSW-17,Hunter's Hill,AU-NSW-17-0
New South Wales,AU-NSW,St Leonards,AU-NSW-17,Ku-ring-gai,AU-NSW-17-1
New South Wales,AU-NSW,St Leonards,AU-NSW-17,Lane Cove,AU-NSW-17-2
New South Wales,AU-NSW,St Leonards,AU-NSW-17,Mosman,AU-NSW-17-3
New South Wales,AU-NSW,St Leonards,AU-NSW-17,North Sydney,AU-NSW-17-4
New South Wales,AU-NSW,St Leonards,AU-NSW-17,Ryde,AU-NSW-17-5
New South Wales,AU-NSW,St Leonards,AU-NSW-17,Willoughby,AU-NSW-17-6
New South Wales,AU-NSW,Sydney,AU-NSW-18,Sydney,AU-NSW-18-0
New South Wales,AU-NSW,Waterloo,AU-NSW-19,Randwick,AU-NSW-19-0
New South Wales,AU-NSW,Waterloo,AU-NSW-19,Sydney,AU-NSW-19-1
New South Wales,AU-NSW,Waterloo,AU-NSW-19,Waverley,AU-NSW-19-2
New South Wales,AU-NSW,Waterloo,AU-NSW-19,Woollahra,AU-NSW-19-3
Northern Territory,AU-NT,City subs,AU-NT-0,Adelaide,AU-NT-0-0
Northern Territory,AU-NT,City subs,AU-NT-0,Alexandrina,AU-NT-0-1
Northern Territory,AU-NT,City subs,AU-NT-0,Alice Springs,AU-NT-0-2
Northern Territory,AU-NT,City subs,AU-NT-0,Anangu Pitjantjatjara,AU-NT-0-3
Northern Territory,AU-NT,City subs,AU-NT-0,Charles Sturt,AU-NT-0-4
Northern Territory,AU-NT,City subs,AU-NT-0,Marion,AU-NT-0-5
Northern Territory,AU-NT,City subs,AU-NT-0,Ngaanyatjarraku,AU-NT-0-6
Northern Territory,AU-NT,City subs,AU-NT-0,Onkaparinga,AU-NT-0-7
Northern Territory,AU-NT,City subs,AU-NT-0,Port Adelaide Enfield,AU-NT-0-8
Northern Territory,AU-NT,City subs,AU-NT-0,Unincorporated,AU-NT-0-9
Northern Territory,AU-NT,City subs,AU-NT-0,Unley,AU-NT-0-10
Northern Territory,AU-NT,City subs,AU-NT-0,West Torrens,AU-NT-0-11
Northern Territory,AU-NT,City subs,AU-NT-0,Yankalilla,AU-NT-0-12
Northern Territory,AU-NT,Darwin,AU-NT-1,Coomalie,AU-NT-1-0
Northern Territory,AU-NT,Darwin,AU-NT-1,Darwin,AU-NT-1-1
Northern Territory,AU-NT,Darwin,AU-NT-1,Katherine,AU-NT-1-2
